	sentence	named_entity	rank
500	It should be getting really exciting now, the biggest thing to happen to Britain for a decade.	"[{""text"": ""Britain"", ""type"": ""GPE"", ""start"": 73, ""end"": 80, ""cms"": null}, {""text"": ""a decade"", ""type"": ""DATE"", ""start"": 85, ""end"": 93, ""cms"": null}]"	251
501	Instead there are only problems.	[]	251
502	"And if you vilify the media and lie to it, saying it knows nothing, there is sure to be a backlash.""  He claims he tried a novel approach when he took over Peter Mandelson's Dome: telling the truth."	"[{""text"": ""Peter Mandelson's Dome"", ""type"": ""FAC"", ""start"": 156, ""end"": 178, ""cms"": null}]"	251
503	And while it was too late to save a poorly conceived attraction, perceptions did improve.	[]	251
504	 Oh, talking of the Dome, Gerbeau reveals that Michael Jackson did visit the now re-named O2 after all.	"[{""text"": ""Dome"", ""type"": ""FAC"", ""start"": 20, ""end"": 24, ""cms"": null}, {""text"": ""Gerbeau"", ""type"": ""PERSON"", ""start"": 26, ""end"": 33, ""cms"": null}, {""text"": ""Michael Jackson"", ""type"": ""PERSON"", ""start"": 47, ""end"": 62, ""cms"": null}, {""text"": ""O2"", ""type"": ""ORG"", ""start"": 90, ""end"": 92, ""cms"": null}]"	251
505	Before his sudden death Jackson was limbering up for a series of comeback concerts to be staged there, but back when Gerbeau was running the Dome Jackson made a secret inspection.	"[{""text"": ""Jackson"", ""type"": ""PERSON"", ""start"": 24, ""end"": 31, ""cms"": null}, {""text"": ""Gerbeau"", ""type"": ""PERSON"", ""start"": 117, ""end"": 124, ""cms"": null}, {""text"": ""Dome"", ""type"": ""FAC"", ""start"": 141, ""end"": 145, ""cms"": null}, {""text"": ""Jackson"", ""type"": ""PERSON"", ""start"": 146, ""end"": 153, ""cms"": null}]"	251
506	" ""We kept it quiet as we didn't think publicity would do either of us any good,"" laughs Gerbeau, who reveals he became friends with Jackson when opening Disneyland Paris at night so that Jackson and his entourage of children could visit without being disturbed."	"[{""text"": ""Gerbeau"", ""type"": ""PERSON"", ""start"": 88, ""end"": 95, ""cms"": null}, {""text"": ""Jackson"", ""type"": ""PERSON"", ""start"": 132, ""end"": 139, ""cms"": null}, {""text"": ""Disneyland Paris"", ""type"": ""FAC"", ""start"": 153, ""end"": 169, ""cms"": null}, {""text"": ""night"", ""type"": ""TIME"", ""start"": 173, ""end"": 178, ""cms"": null}, {""text"": ""Jackson"", ""type"": ""PERSON"", ""start"": 187, ""end"": 194, ""cms"": null}]"	251
507	 	[]	251
508	"""I was on standby to give evidence on his behalf in his court case,"" says Gerbeau."	"[{""text"": ""Gerbeau"", ""type"": ""PERSON"", ""start"": 74, ""end"": 81, ""cms"": null}]"	251
509	"""He was strange, but not a dodgy man."	[]	251
510	The kids were only there to give him an alibi to behave like a seven-year-old.	"[{""text"": ""a seven-year-old"", ""type"": ""DATE"", ""start"": 61, ""end"": 77, ""cms"": null}]"	251
511	"It was wonderful to get to know the best showman on the planet - apart from all the sleep it cost me while Michael embarked on his 13th ride on the same attraction.""  "	"[{""text"": ""Michael"", ""type"": ""PERSON"", ""start"": 107, ""end"": 114, ""cms"": null}, {""text"": ""13th"", ""type"": ""ORDINAL"", ""start"": 131, ""end"": 135, ""cms"": null}]"	251
512	To Gerbeau's disappointment, a little of that Disneyland escapism still pervades French life.	"[{""text"": ""Gerbeau"", ""type"": ""PERSON"", ""start"": 3, ""end"": 10, ""cms"": null}, {""text"": ""Disneyland"", ""type"": ""FAC"", ""start"": 46, ""end"": 56, ""cms"": null}, {""text"": ""French"", ""type"": ""NORP"", ""start"": 81, ""end"": 87, ""cms"": null}]"	251
513	"""The attitude is 'we want to work less and be paid more'."	[]	251
514	"When I left France I was being taxed 54%, so you just think 'why bother?'"""	"[{""text"": ""France"", ""type"": ""GPE"", ""start"": 12, ""end"": 18, ""cms"": null}, {""text"": ""54%"", ""type"": ""PERCENT"", ""start"": 37, ""end"": 40, ""cms"": null}]"	251
515	He hoped President Nicolas Sarkozy, who courted London ex-pats like Gerbeau during his election campaign, would shake France out of its state-ist lethargy.	"[{""text"": ""Nicolas Sarkozy"", ""type"": ""PERSON"", ""start"": 19, ""end"": 34, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 48, ""end"": 54, ""cms"": null}, {""text"": ""Gerbeau"", ""type"": ""PERSON"", ""start"": 68, ""end"": 75, ""cms"": null}, {""text"": ""France"", ""type"": ""GPE"", ""start"": 118, ""end"": 124, ""cms"": null}]"	251
516	 	[]	251
517	"""Sarkozy is more interested in climbing onto a six-foot supermodel than tackling France's economic malaise,"" is Gerbeau's rather earthy assessment."	"[{""text"": ""Sarkozy"", ""type"": ""PERSON"", ""start"": 1, ""end"": 8, ""cms"": null}, {""text"": ""six-foot"", ""type"": ""QUANTITY"", ""start"": 47, ""end"": 55, ""cms"": null}, {""text"": ""France"", ""type"": ""GPE"", ""start"": 81, ""end"": 87, ""cms"": null}, {""text"": ""Gerbeau"", ""type"": ""PERSON"", ""start"": 112, ""end"": 119, ""cms"": null}]"	251
518	"""He is using the financial crisis as an excuse to attack the Anglo-Saxon model; he was doing nothing even before the crisis.""  You can see why Gerbeau in his eyrie overlooking Buckingham Palace rather enjoys living in Britain; he has had done well in his adopted country."	"[{""text"": ""Anglo"", ""type"": ""NORP"", ""start"": 61, ""end"": 66, ""cms"": null}, {""text"": ""Gerbeau"", ""type"": ""PERSON"", ""start"": 143, ""end"": 150, ""cms"": null}, {""text"": ""Buckingham Palace"", ""type"": ""FAC"", ""start"": 176, ""end"": 193, ""cms"": null}, {""text"": ""Britain"", ""type"": ""GPE"", ""start"": 218, ""end"": 225, ""cms"": null}]"	251
519	"A sign in his office says ""Aston Martins park here."	"[{""text"": ""Aston Martins"", ""type"": ""PERSON"", ""start"": 27, ""end"": 40, ""cms"": null}]"	251
520	"All other cars will be crushed""; Gerbeau does indeed have an Aston, and a Lamborghini."	"[{""text"": ""Gerbeau"", ""type"": ""ORG"", ""start"": 33, ""end"": 40, ""cms"": null}, {""text"": ""Aston"", ""type"": ""ORG"", ""start"": 61, ""end"": 66, ""cms"": null}, {""text"": ""Lamborghini"", ""type"": ""ORG"", ""start"": 74, ""end"": 85, ""cms"": null}]"	251
521	He is great friends with Colin Montgomerie, the golfer, and is a member of five of our smarter courses, having become a scratch player in two years.	"[{""text"": ""Colin Montgomerie"", ""type"": ""PERSON"", ""start"": 25, ""end"": 42, ""cms"": null}, {""text"": ""five"", ""type"": ""CARDINAL"", ""start"": 75, ""end"": 79, ""cms"": null}, {""text"": ""two years"", ""type"": ""DATE"", ""start"": 138, ""end"": 147, ""cms"": null}]"	251
522	 	[]	251
523	"""I bust my leg in four places playing ice hockey, which was devastating as I dreamed of carrying the French flag at the winter Olympics,"" he says looking down."	"[{""text"": ""four"", ""type"": ""CARDINAL"", ""start"": 18, ""end"": 22, ""cms"": null}, {""text"": ""French"", ""type"": ""NORP"", ""start"": 101, ""end"": 107, ""cms"": null}, {""text"": ""the winter Olympics"", ""type"": ""EVENT"", ""start"": 116, ""end"": 135, ""cms"": null}]"	251
524	"""But my ankle turned 360 degrees and that was the end of that."	"[{""text"": ""360 degrees"", ""type"": ""QUANTITY"", ""start"": 21, ""end"": 32, ""cms"": null}]"	251
525	I spent 14 months trying to get out of a wheelchair and people try to talk to me about pressure.	"[{""text"": ""14 months"", ""type"": ""DATE"", ""start"": 8, ""end"": 17, ""cms"": null}]"	251
526	I told myself I could sit on a bench and become an alcoholic or do something with my life.	[]	251
527	"I found golf has a very similar action to hockey, so I took up golf, and I also went into business.""  And that, despite his jokey demeanour and slightly unfortunate green tank top, is something he takes seriously."	[]	251
528	"He shrugs at piles of sporting and celebrity memorabilia: ""People take the p*** out of my office, but it's where I spend 90% of my time so I don't want it to be boring.""  Increasingly Gerbeau is exercised by politics – high taxes, federalism, corruption – and it would be no surprise to see him stand for office."	"[{""text"": ""90%"", ""type"": ""PERCENT"", ""start"": 121, ""end"": 124, ""cms"": null}, {""text"": ""Gerbeau"", ""type"": ""PERSON"", ""start"": 184, ""end"": 191, ""cms"": null}]"	251
529	"He is contemptuous of the political class, recounting how ""horrible"" he found Caroline Flint in the green room before they appeared together on Question Time."	"[{""text"": ""Caroline Flint"", ""type"": ""PERSON"", ""start"": 78, ""end"": 92, ""cms"": null}, {""text"": ""Question Time"", ""type"": ""WORK_OF_ART"", ""start"": 144, ""end"": 157, ""cms"": null}]"	251
530	"He hopes the expenses scandal will result in ""400 new MPs"" at the next election, and he has sage advice to Eurosceptics."	"[{""text"": ""400"", ""type"": ""CARDINAL"", ""start"": 46, ""end"": 49, ""cms"": null}, {""text"": ""Eurosceptics"", ""type"": ""NORP"", ""start"": 107, ""end"": 119, ""cms"": null}]"	251
531	 	[]	251
532	"""If you don't want a federal Europe you have to start learning about what the EU is doing,"" he says, waving his arms passionately."	"[{""text"": ""Europe"", ""type"": ""GPE"", ""start"": 29, ""end"": 35, ""cms"": null}, {""text"": ""EU"", ""type"": ""ORG"", ""start"": 78, ""end"": 80, ""cms"": null}]"	251
533	"""It's where 70% of important decisions are made."	"[{""text"": ""70%"", ""type"": ""PERCENT"", ""start"": 12, ""end"": 15, ""cms"": null}]"	251
534	"And if you are worried about the expenses of MPs, MEPs are twice as bad.""  He warns that Europe in general and Britain in particular is ""creeping towards the French model"" from Anglo-Saxon disciplines."	"[{""text"": ""Europe"", ""type"": ""LOC"", ""start"": 89, ""end"": 95, ""cms"": null}, {""text"": ""Britain"", ""type"": ""GPE"", ""start"": 111, ""end"": 118, ""cms"": null}, {""text"": ""French"", ""type"": ""NORP"", ""start"": 158, ""end"": 164, ""cms"": null}, {""text"": ""Anglo-Saxon"", ""type"": ""NORP"", ""start"": 177, ""end"": 188, ""cms"": null}]"	251
535	He suggests there are limits to free markets and notes France enjoys superior public services, but that Britain now has the worst of all worlds: high taxes, low quality schools, hospitals and transport.	"[{""text"": ""France"", ""type"": ""GPE"", ""start"": 55, ""end"": 61, ""cms"": null}, {""text"": ""Britain"", ""type"": ""GPE"", ""start"": 104, ""end"": 111, ""cms"": null}]"	251
536	"He is desperate to say ""au revoir"" to Gordon Brown, whom he accuses of implementing many continental polices ""which led to 90% of entrepreneurs leaving France ."""	"[{""text"": ""Gordon Brown"", ""type"": ""PERSON"", ""start"": 38, ""end"": 50, ""cms"": null}, {""text"": ""90%"", ""type"": ""PERCENT"", ""start"": 123, ""end"": 126, ""cms"": null}, {""text"": ""France"", ""type"": ""GPE"", ""start"": 152, ""end"": 158, ""cms"": null}]"	251
537	But Gerbeau has yet to see anything from David Cameron to suggest the Conservatives have an alternative vision.	"[{""text"": ""Gerbeau"", ""type"": ""PERSON"", ""start"": 4, ""end"": 11, ""cms"": null}, {""text"": ""David Cameron"", ""type"": ""PERSON"", ""start"": 41, ""end"": 54, ""cms"": null}, {""text"": ""Conservatives"", ""type"": ""NORP"", ""start"": 70, ""end"": 83, ""cms"": null}]"	251
538	"""Where,"" he demands rhetorically ""is the big fire?"	[]	251
539	"Maybe it's time for a new party.""  Before that, maybe it's time for a new leader of our Olympic project."	"[{""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 88, ""end"": 95, ""cms"": null}]"	251
540	"The Dome connection will hardly put much wind behind his candidacy, but if we won't give the Games to France, perhaps we should give it to our favourite ""fat little Frenchman""."	"[{""text"": ""Dome"", ""type"": ""FAC"", ""start"": 4, ""end"": 8, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 93, ""end"": 98, ""cms"": null}, {""text"": ""France"", ""type"": ""GPE"", ""start"": 102, ""end"": 108, ""cms"": null}, {""text"": ""Frenchman"", ""type"": ""NORP"", ""start"": 165, ""end"": 174, ""cms"": null}]"	251
541	Help – we need The Gerbil.	"[{""text"": ""Gerbil"", ""type"": ""PRODUCT"", ""start"": 19, ""end"": 25, ""cms"": null}]"	251
542	Three years can seem like a long time, but in Olympic terms three years is like tomorrow, and so much remains to be built before the youth of the world comes to London.	"[{""text"": ""Three years"", ""type"": ""DATE"", ""start"": 0, ""end"": 11, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 46, ""end"": 53, ""cms"": null}, {""text"": ""three years"", ""type"": ""DATE"", ""start"": 60, ""end"": 71, ""cms"": null}, {""text"": ""tomorrow"", ""type"": ""DATE"", ""start"": 80, ""end"": 88, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 161, ""end"": 167, ""cms"": null}]"	218
543	 London will be ready, just like Athens (2004) and Turin (2006) were ready just in time, but at an incredible human and financial cost because the global crisis has added to the difficulties inherent in organising the Games.	"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 1, ""end"": 7, ""cms"": null}, {""text"": ""Athens"", ""type"": ""GPE"", ""start"": 33, ""end"": 39, ""cms"": null}, {""text"": ""2004"", ""type"": ""DATE"", ""start"": 41, ""end"": 45, ""cms"": null}, {""text"": ""Turin"", ""type"": ""GPE"", ""start"": 51, ""end"": 56, ""cms"": null}, {""text"": ""2006"", ""type"": ""DATE"", ""start"": 58, ""end"": 62, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 218, ""end"": 223, ""cms"": null}]"	218
544	 London will be ready to organise a superb and simple Olympics but Beijing must be remembered as the last gigantic, unreal Games.	"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 1, ""end"": 7, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 54, ""end"": 62, ""cms"": null}, {""text"": ""Beijing"", ""type"": ""EVENT"", ""start"": 67, ""end"": 74, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 123, ""end"": 128, ""cms"": null}]"	218
545	 The financial crisis has touched the whole world, and the International Olympic Committee and other international federations must realise that the golden age of enormous Olympics has passed.	"[{""text"": ""the International Olympic Committee"", ""type"": ""ORG"", ""start"": 55, ""end"": 90, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 172, ""end"": 180, ""cms"": null}]"	218
546	 The IOC executive committee speaks unceasingly about reducing costs, but the members often elect cities that do not have any sporting infrastructure and have to build facilities that will have no use after the 17 days of Olympic sport.	"[{""text"": ""IOC"", ""type"": ""ORG"", ""start"": 5, ""end"": 8, ""cms"": null}, {""text"": ""the 17 days"", ""type"": ""DATE"", ""start"": 207, ""end"": 218, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 222, ""end"": 229, ""cms"": null}]"	218
547	 	[]	218
548	So it is thus time for the IOC to clip the wings of the Games by excluding certain sports and reducing the number of the athletes.	"[{""text"": ""IOC"", ""type"": ""ORG"", ""start"": 27, ""end"": 30, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 56, ""end"": 61, ""cms"": null}]"	218
549	London must be the last Games where 10,500 athletes come to compete.	"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 0, ""end"": 6, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 24, ""end"": 29, ""cms"": null}, {""text"": ""10,500"", ""type"": ""CARDINAL"", ""start"": 36, ""end"": 42, ""cms"": null}]"	218
550	 If not, only G8 countries will be able to organise them.	"[{""text"": ""G8"", ""type"": ""ORG"", ""start"": 14, ""end"": 16, ""cms"": null}]"	218
551	 	[]	218
552	Ed Hula  Editor, aroundtherings.com  London seems to be well on its way to the 2012 Olympics -- despite the sour world economy.	"[{""text"": ""Ed Hula"", ""type"": ""PERSON"", ""start"": 0, ""end"": 7, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 37, ""end"": 43, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 79, ""end"": 83, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 84, ""end"": 92, ""cms"": null}]"	218
553	There are few doubts, maybe even no doubts, among Olympic-watchers, over the ability of London to deliver great Games.	"[{""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 50, ""end"": 57, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 88, ""end"": 94, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 112, ""end"": 117, ""cms"": null}]"	218
554	Maybe it is the right city to host the Games in these tough times.	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 39, ""end"": 44, ""cms"": null}]"	218
555	 Steve Wilson  Olympic Correspondent, Associated Press  	"[{""text"": ""Steve Wilson"", ""type"": ""PERSON"", ""start"": 1, ""end"": 13, ""cms"": null}, {""text"": ""Associated Press"", ""type"": ""ORG"", ""start"": 38, ""end"": 54, ""cms"": null}]"	218
556	I have been impressed – amazed, really – by the progress and the massive scale of the construction work at the Olympic Park.	"[{""text"": ""the Olympic Park"", ""type"": ""FAC"", ""start"": 107, ""end"": 123, ""cms"": null}]"	218
