	sentence	named_entity	rank
4951	They could conceivably recoup their £2m rent within three or four home games with a capacity of 54,000.	"[{""text"": ""2"", ""type"": ""MONEY"", ""start"": 37, ""end"": 38, ""cms"": null}, {""text"": ""m"", ""type"": ""MONEY"", ""start"": 38, ""end"": 39, ""cms"": null}, {""text"": ""three"", ""type"": ""CARDINAL"", ""start"": 52, ""end"": 57, ""cms"": null}, {""text"": ""four"", ""type"": ""CARDINAL"", ""start"": 61, ""end"": 65, ""cms"": null}, {""text"": ""54,000"", ""type"": ""CARDINAL"", ""start"": 96, ""end"": 102, ""cms"": null}]"	219
4952	"

It also grates to hear they made a song and dance about stumping up £15m towards the revamp when West Ham handed out cheques worth £4.4m to football agents last season alone."	"[{""text"": ""\u00a315m"", ""type"": ""MONEY"", ""start"": 70, ""end"": 74, ""cms"": null}, {""text"": ""West Ham"", ""type"": ""ORG"", ""start"": 99, ""end"": 107, ""cms"": null}, {""text"": ""4.4"", ""type"": ""MONEY"", ""start"": 134, ""end"": 137, ""cms"": null}, {""text"": ""last season"", ""type"": ""DATE"", ""start"": 158, ""end"": 169, ""cms"": null}]"	219
4953	"

The vice-chairman of West Ham, Karren Brady, declared: ‘We accept the cost of making this into a world-class stadium has come from the Government, but we hope over 99 years we can pay that back.’"	"[{""text"": ""West Ham"", ""type"": ""ORG"", ""start"": 23, ""end"": 31, ""cms"": null}, {""text"": ""Karren Brady"", ""type"": ""PERSON"", ""start"": 33, ""end"": 45, ""cms"": null}, {""text"": ""99 years"", ""type"": ""DATE"", ""start"": 166, ""end"": 174, ""cms"": null}]"	219
4954	"

Man of the people: Boris Johnson made the announcement that West Ham would take over the stadium

By the way..."	"[{""text"": ""Boris Johnson"", ""type"": ""PERSON"", ""start"": 21, ""end"": 34, ""cms"": null}, {""text"": ""West Ham"", ""type"": ""ORG"", ""start"": 62, ""end"": 70, ""cms"": null}]"	219
4955	"

It is something of an irony that the performances of the Manchester City goalkeeper Joe Hart have been flakier since he started advertising an anti-dandruff shampoo."	"[{""text"": ""Manchester City"", ""type"": ""ORG"", ""start"": 59, ""end"": 74, ""cms"": null}, {""text"": ""Joe Hart"", ""type"": ""PERSON"", ""start"": 86, ""end"": 94, ""cms"": null}]"	219
4956	"

I’m not sure the British taxpayer is going to be won over by a polite ‘thank you for the stadium’ card accompanied by an IOU for £600m dated a century from now, but you could only admire the cheek."	"[{""text"": ""British"", ""type"": ""NORP"", ""start"": 19, ""end"": 26, ""cms"": null}, {""text"": ""600"", ""type"": ""MONEY"", ""start"": 132, ""end"": 135, ""cms"": null}, {""text"": ""a century from now"", ""type"": ""DATE"", ""start"": 143, ""end"": 161, ""cms"": null}]"	219
4957	"

No word as yet, either, on what will happen to West Ham’s current Upton Park home when they move to Stratford?"	"[{""text"": ""West Ham\u2019s"", ""type"": ""ORG"", ""start"": 49, ""end"": 59, ""cms"": null}, {""text"": ""Upton Park"", ""type"": ""FAC"", ""start"": 68, ""end"": 78, ""cms"": null}, {""text"": ""Stratford"", ""type"": ""GPE"", ""start"": 102, ""end"": 111, ""cms"": null}]"	219
4958	If it is sold off, does the money go back to the Treasury?	"[{""text"": ""Treasury"", ""type"": ""ORG"", ""start"": 49, ""end"": 57, ""cms"": null}]"	219
4959	Let us hope so.	[]	219
4960	But experience suggests it might not be an idea to hold your breath, not even for a hundred years.	"[{""text"": ""a hundred years"", ""type"": ""DATE"", ""start"": 82, ""end"": 97, ""cms"": null}]"	219
4961	"

Let us hope this is not our Olympic legacy."	[]	219
4962	The country is nigh on broke.	[]	219
4963	Hospitals are being closed, schools cannot afford books and soldiers are sent into combat with weaponry that is about as useful as a mop, should anything as inconvenient as actual fighting break out.	[]	219
4964	Yet a member of one of the most lucrative sporting institutions in the world is effectively receiving a huge benefit handout from the State.	"[{""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 16, ""end"": 19, ""cms"": null}, {""text"": ""State"", ""type"": ""ORG"", ""start"": 134, ""end"": 139, ""cms"": null}]"	219
4965	"

"	[]	219
4966	The Premier League is awash with cash.	"[{""text"": ""The Premier League"", ""type"": ""ORG"", ""start"": 0, ""end"": 18, ""cms"": null}]"	219
4967	The new television deals are worth upwards of £5.5 billion over three years and that windfall will be shared between just 20 clubs.	"[{""text"": ""upwards of \u00a35.5 billion"", ""type"": ""MONEY"", ""start"": 35, ""end"": 58, ""cms"": null}, {""text"": ""three years"", ""type"": ""DATE"", ""start"": 64, ""end"": 75, ""cms"": null}, {""text"": ""just 20"", ""type"": ""CARDINAL"", ""start"": 117, ""end"": 124, ""cms"": null}]"	219
4968	Even the bottom club will pick up £60m merely for turning up for one season.	"[{""text"": ""\u00a360m"", ""type"": ""MONEY"", ""start"": 34, ""end"": 38, ""cms"": null}, {""text"": ""one season"", ""type"": ""DATE"", ""start"": 65, ""end"": 75, ""cms"": null}]"	219
4969	"

The Premier League’s revenue last year — give or take a prawn sandwich — was £1,286,000,000.00."	"[{""text"": ""The Premier League\u2019s"", ""type"": ""ORG"", ""start"": 2, ""end"": 22, ""cms"": null}, {""text"": ""last year"", ""type"": ""DATE"", ""start"": 31, ""end"": 40, ""cms"": null}, {""text"": ""1,286,000,000.00"", ""type"": ""MONEY"", ""start"": 80, ""end"": 96, ""cms"": null}]"	219
4970	I’ve included the row of noughts because it’s easy to talk about a million here and a billion there without realising the true scale of the numbers involved.	"[{""text"": ""a million"", ""type"": ""CARDINAL"", ""start"": 65, ""end"": 74, ""cms"": null}, {""text"": ""a billion"", ""type"": ""CARDINAL"", ""start"": 84, ""end"": 93, ""cms"": null}]"	219
4971	"

"	[]	219
4972	Fireworks:	[]	219
4973	"The Olympic Stadium has seen just a few weeks of competitive action, but they were spectacular

"	"[{""text"": ""The Olympic Stadium"", ""type"": ""FAC"", ""start"": 0, ""end"": 19, ""cms"": null}, {""text"": ""just a few weeks"", ""type"": ""DATE"", ""start"": 29, ""end"": 45, ""cms"": null}]"	219
4974	This is big money.	[]	219
4975	Contrast it with headlines in the newspapers warning half-a-million families were losing childcare vouchers, gas bills were going up 15 per cent and tax rises could be on the way unless someone hits George Osborne around the head with that red briefcase.	"[{""text"": ""half-a-million"", ""type"": ""CARDINAL"", ""start"": 53, ""end"": 67, ""cms"": null}, {""text"": ""15 per cent"", ""type"": ""PERCENT"", ""start"": 133, ""end"": 144, ""cms"": null}, {""text"": ""George Osborne"", ""type"": ""PERSON"", ""start"": 199, ""end"": 213, ""cms"": null}]"	219
4976	"

"	[]	219
4977	Let me bring it closer to home and ask you a question.	[]	219
4978	How do you plan to finance your pension portfolio?	[]	219
4979	Is the answer...	[]	219
4980	"

a) My what?"	[]	219
4981	"

b) With a winner at Newbury today."	"[{""text"": ""Newbury"", ""type"": ""FAC"", ""start"": 22, ""end"": 29, ""cms"": null}, {""text"": ""today"", ""type"": ""DATE"", ""start"": 30, ""end"": 35, ""cms"": null}]"	219
4982	"

c) By selling a kidney."	[]	219
4983	"

Many people are skint and resentful."	[]	219
4984	The economic pinch has turned into something more bruising.	[]	219
4985	"



"	[]	219
4986	And with perfect timing, Danny Boyle, the man behind the spectacular London 2012 opening ceremony, suggested the Olympic spirit had been killed by the recession.	"[{""text"": ""Danny Boyle"", ""type"": ""PERSON"", ""start"": 25, ""end"": 36, ""cms"": null}, {""text"": ""London 2012"", ""type"": ""EVENT"", ""start"": 69, ""end"": 80, ""cms"": null}]"	219
4987	Killed?	[]	219
4988	It was more a contract assassination.	[]	219
4989	Then a few million more was slapped on the table to try to dispose of the body as quietly as possible.	"[{""text"": ""a few million"", ""type"": ""CARDINAL"", ""start"": 5, ""end"": 18, ""cms"": null}]"	219
4990	"

So a football club owned by two multi-millionaires not only picked up a stadium for next to nothing, but also persuaded others to make it even more profitable for them."	"[{""text"": ""two"", ""type"": ""CARDINAL"", ""start"": 30, ""end"": 33, ""cms"": null}]"	219
4991	"

"	[]	219
4992	Raring to go: West Ham's Carlton Cole, Elliot Lee, Joe Cole, Kevin Nolan, Blair Turgott and James Tomkins	"[{""text"": ""West Ham's"", ""type"": ""ORG"", ""start"": 14, ""end"": 24, ""cms"": null}, {""text"": ""Carlton Cole"", ""type"": ""PERSON"", ""start"": 25, ""end"": 37, ""cms"": null}, {""text"": ""Elliot Lee"", ""type"": ""PERSON"", ""start"": 39, ""end"": 49, ""cms"": null}, {""text"": ""Joe Cole"", ""type"": ""PERSON"", ""start"": 51, ""end"": 59, ""cms"": null}, {""text"": ""Kevin Nolan"", ""type"": ""PERSON"", ""start"": 61, ""end"": 72, ""cms"": null}, {""text"": ""Blair Turgott"", ""type"": ""PERSON"", ""start"": 74, ""end"": 87, ""cms"": null}, {""text"": ""James Tomkins"", ""type"": ""PERSON"", ""start"": 92, ""end"": 105, ""cms"": null}]"	219
4993	"

"	[]	219
4994	This is a fine deal for West Ham, but not for the people of Sheffield, who saw their Don Valley athletics stadium close this month.	"[{""text"": ""West Ham"", ""type"": ""ORG"", ""start"": 24, ""end"": 32, ""cms"": null}, {""text"": ""Sheffield"", ""type"": ""GPE"", ""start"": 60, ""end"": 69, ""cms"": null}, {""text"": ""Don Valley"", ""type"": ""FAC"", ""start"": 85, ""end"": 95, ""cms"": null}, {""text"": ""this month"", ""type"": ""DATE"", ""start"": 120, ""end"": 130, ""cms"": null}]"	219
4995	Or for little Leyton Orient, who fear going bust with this tax-funded goliath on their doorstep.	"[{""text"": ""Leyton Orient"", ""type"": ""ORG"", ""start"": 14, ""end"": 27, ""cms"": null}]"	219
4996	Or for supporters across the country sitting in their own decrepit grandstands.	[]	219
4997	They all paid for this new ground, though.	[]	219
4998	"

So well done to David Gold and David Sullivan, men who originally built their fortunes on profits made from the pornographic industry."	"[{""text"": ""David Gold"", ""type"": ""PERSON"", ""start"": 18, ""end"": 28, ""cms"": null}, {""text"": ""David Sullivan"", ""type"": ""PERSON"", ""start"": 33, ""end"": 47, ""cms"": null}]"	219
4999	I’d say they pulled it off, but it might be misconstrued.	[]	219
5000	At least they should be able to count the cash from here on in.	[]	219
5001	"

I just wonder what their next money-spinning product might be?"	[]	219
5002	"My suggestion is a film entitled The Great British Taxpayer — Shafted!

When Dave was a lad

"	"[{""text"": ""The Great British Taxpayer \u2014 Shafted!\n\nWhen Dave was a lad"", ""type"": ""WORK_OF_ART"", ""start"": 33, ""end"": 91, ""cms"": null}]"	219
5003	The media industry is always on the look out for engaging football pundits.	[]	219
5004	It’s not even essential to be right, since being loudly wrong is often more lucrative.	[]	219
5005	"

"	[]	219
5006	Professional frown collector and Darth Maul impersonator, Roy Keane, demonstrated this when he was praised for being completely mistaken about the infamous Nani red card against Real Madrid.	"[{""text"": ""Darth Maul"", ""type"": ""PERSON"", ""start"": 33, ""end"": 43, ""cms"": null}, {""text"": ""Roy Keane"", ""type"": ""PERSON"", ""start"": 58, ""end"": 67, ""cms"": null}, {""text"": ""Nani"", ""type"": ""NORP"", ""start"": 156, ""end"": 160, ""cms"": null}, {""text"": ""Real Madrid"", ""type"": ""ORG"", ""start"": 178, ""end"": 189, ""cms"": null}]"	219
5007	"

Even as he fixed everyone around him with his serial killer stare and dared them to disagree, the reaction was gratitude that a former player had offered up a thought that was genuinely controversial."	[]	219
5008	"

In a similar style, another ‘brave’ voice appeared in the sporting firmament this week, lighting up the landscape with his incendiary and startlingly incorrect view."	"[{""text"": ""this week"", ""type"": ""DATE"", ""start"": 79, ""end"": 88, ""cms"": null}]"	219
5009	"

Dave Whelan, the Wigan Athletic chairman, reviewed a video of Callum McManaman’s tackle on Newcastle’s Massadio Haidara that was part kung-fu assault, part DIY amputation attempt and announced: ‘He won the ball clean as a whistle’."	"[{""text"": ""Dave Whelan"", ""type"": ""PERSON"", ""start"": 2, ""end"": 13, ""cms"": null}, {""text"": ""Wigan Athletic"", ""type"": ""ORG"", ""start"": 19, ""end"": 33, ""cms"": null}, {""text"": ""Callum McManaman\u2019s"", ""type"": ""PERSON"", ""start"": 64, ""end"": 82, ""cms"": null}, {""text"": ""Newcastle"", ""type"": ""ORG"", ""start"": 93, ""end"": 102, ""cms"": null}, {""text"": ""Massadio Haidara"", ""type"": ""PERSON"", ""start"": 105, ""end"": 121, ""cms"": null}]"	219
5010	"

What were you watching?"	[]	219
5011	"Dave Whelan (centre) claimed Callum McManaman won the ball (below)

Even allowing for the customary bias in football, it’s an alarming remark."	"[{""text"": ""Dave Whelan"", ""type"": ""PERSON"", ""start"": 0, ""end"": 11, ""cms"": null}, {""text"": ""Callum McManaman"", ""type"": ""PERSON"", ""start"": 29, ""end"": 45, ""cms"": null}]"	219
5012	"

But I already have a title for his new column — ‘Whelan’s Ye Olde World’ — where Dave gives his view on global events through clouded irises of misplaced nostalgia."	"[{""text"": ""Whelan\u2019s Ye Olde World"", ""type"": ""WORK_OF_ART"", ""start"": 51, ""end"": 73, ""cms"": null}, {""text"": ""Dave"", ""type"": ""PERSON"", ""start"": 83, ""end"": 87, ""cms"": null}]"	219
5013	Imagine the knowledge he could dispense?	[]	219
5014	"



Whelan on technology: ‘In my day there were none of those fancy gadgets youngsters have now."	"[{""text"": ""my day"", ""type"": ""DATE"", ""start"": 30, ""end"": 36, ""cms"": null}]"	219
5015	We couldn’t afford a washing machine.	[]	219
5016	Or rocks.	[]	219
5017	We cleaned our clothes in the canal by pounding them with our heads’.	[]	219
5018	"

Whelan on the Palestine/Israel conflict: ‘They should just shake hands."	"[{""text"": ""Whelan"", ""type"": ""PERSON"", ""start"": 2, ""end"": 8, ""cms"": null}, {""text"": ""Palestine"", ""type"": ""GPE"", ""start"": 16, ""end"": 25, ""cms"": null}]"	219
5019	It’s a fuss about nothing, for heaven’s sake.	[]	219
5020	We didn’t have any of that religion in my day, I swear to God.’	[]	219
5021	"



Whelan on Global Warming: ‘We’d have been glad of it."	"[{""text"": ""Whelan"", ""type"": ""PERSON"", ""start"": 4, ""end"": 10, ""cms"": null}]"	219
5022	In my day we didn’t have central heating.	"[{""text"": ""my day"", ""type"": ""DATE"", ""start"": 3, ""end"": 9, ""cms"": null}]"	219
5023	Or foreigners.	[]	219
5024	It was never a problem when the Sun went round the Earth.’	"[{""text"": ""Earth"", ""type"": ""LOC"", ""start"": 51, ""end"": 56, ""cms"": null}]"	219
5025	"



Whelan is 76."	"[{""text"": ""Whelan"", ""type"": ""PERSON"", ""start"": 4, ""end"": 10, ""cms"": null}, {""text"": ""76"", ""type"": ""DATE"", ""start"": 14, ""end"": 16, ""cms"": null}]"	219
5026	"

Hodgson’s Rio recall was never going to take off"	"[{""text"": ""Hodgson"", ""type"": ""PERSON"", ""start"": 2, ""end"": 9, ""cms"": null}, {""text"": ""Rio"", ""type"": ""GPE"", ""start"": 12, ""end"": 15, ""cms"": null}]"	219
5027	"

"	[]	219
5028	Every time I fly first class on an aircraft, I experience all sorts of pain.	"[{""text"": ""first"", ""type"": ""ORDINAL"", ""start"": 17, ""end"": 22, ""cms"": null}]"	219
5029	It’s usually earache — after the accounts department receive the invoice and ground me for the foreseeable future.	[]	219
5030	"

There are also other perils."	[]	219
5031	Sometimes the ‘hot towels’ are lukewarm.	[]	219
5032	The Puligny-Montrachet is too chilled to draw out its sophisticated mineral tones.	[]	219
5033	And economy passengers use the first-class toilets, which is a sign that the fabric of social order is tearing apart.	"[{""text"": ""first"", ""type"": ""ORDINAL"", ""start"": 31, ""end"": 36, ""cms"": null}]"	219
